,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
17383,2001-03-22 04:00:00,28079006,38,59,5.43
17384,2001-03-23 04:00:00,28079006,38,59,7.37
17385,2001-03-24 04:00:00,28079006,38,59,3.28
17386,2001-03-25 04:00:00,28079006,38,59,2.04
17387,2001-03-26 04:00:00,28079006,38,59,4.43
17388,2001-03-27 04:00:00,28079006,38,59,3.57
17389,2001-03-28 04:00:00,28079006,38,59,3.52
17390,2001-03-29 04:00:00,28079006,38,59,3.41
17391,2001-03-30 04:00:00,28079006,38,59,4.11
17392,2001-03-31 04:00:00,28079006,38,59,4.01
17393,2001-04-01 04:00:00,28079006,38,59,2.49
17394,2001-04-02 04:00:00,28079006,38,59,4.44
17395,2001-04-03 04:00:00,28079006,38,59,3.98
17396,2001-04-04 04:00:00,28079006,38,59,3.53
17397,2001-04-05 04:00:00,28079006,38,59,3.57
17398,2001-04-06 04:00:00,28079006,38,59,7.29
17399,2001-04-07 04:00:00,28079006,38,59,2.22
17400,2001-04-08 04:00:00,28079006,38,59,1.99
17401,2001-04-09 04:00:00,28079006,38,59,4.2
17402,2001-04-10 04:00:00,28079006,38,59,4.86
17403,2001-04-11 04:00:00,28079006,38,59,2.62
17404,2001-04-12 04:00:00,28079006,38,59,1.17
17405,2001-04-13 04:00:00,28079006,38,59,0.97
17406,2001-04-14 04:00:00,28079006,38,59,1.34
17407,2001-04-15 04:00:00,28079006,38,59,1.57
17408,2001-04-16 04:00:00,28079006,38,59,5.18
17409,2001-04-17 04:00:00,28079006,38,59,3.76
17410,2001-04-18 04:00:00,28079006,38,59,4.56
17411,2001-04-19 04:00:00,28079006,38,59,4.68
17412,2001-04-20 04:00:00,28079006,38,59,2.82
17413,2001-04-21 04:00:00,28079006,38,59,2.17
17414,2001-04-22 04:00:00,28079006,38,59,2.8
17415,2001-04-23 04:00:00,28079006,38,59,3.02
17416,2001-04-24 04:00:00,28079006,38,59,3.17
17417,2001-04-25 04:00:00,28079006,38,59,3.63
17418,2001-04-26 04:00:00,28079006,38,59,3.68
17419,2001-04-27 04:00:00,28079006,38,59,4.14
17420,2001-04-28 04:00:00,28079006,38,59,2.71
17421,2001-04-29 04:00:00,28079006,38,59,4.2
17422,2001-04-30 04:00:00,28079006,38,59,2.6
17423,2001-05-01 04:00:00,28079006,38,59,1.61
