,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
15966,2001-03-22 04:00:00,28079006,20,59,32.54
15967,2001-03-23 04:00:00,28079006,20,59,42.79
15968,2001-03-24 04:00:00,28079006,20,59,15.74
15969,2001-03-25 04:00:00,28079006,20,59,10.38
15970,2001-03-26 04:00:00,28079006,20,59,23.15
15971,2001-03-27 04:00:00,28079006,20,59,19.12
15972,2001-03-28 04:00:00,28079006,20,59,18.61
15973,2001-03-29 04:00:00,28079006,20,59,17.51
15974,2001-03-30 04:00:00,28079006,20,59,21.2
15975,2001-03-31 04:00:00,28079006,20,59,21.94
15976,2001-04-01 04:00:00,28079006,20,59,14.6
15977,2001-04-02 04:00:00,28079006,20,59,23.18
15978,2001-04-03 04:00:00,28079006,20,59,20.43
15979,2001-04-04 04:00:00,28079006,20,59,18.15
15980,2001-04-05 04:00:00,28079006,20,59,18.57
15981,2001-04-06 04:00:00,28079006,20,59,39.36
15982,2001-04-07 04:00:00,28079006,20,59,10.86
15983,2001-04-08 04:00:00,28079006,20,59,9.6
15984,2001-04-09 04:00:00,28079006,20,59,22.52
15985,2001-04-10 04:00:00,28079006,20,59,24.94
15986,2001-04-11 04:00:00,28079006,20,59,12.03
15987,2001-04-12 04:00:00,28079006,20,59,5.61
15988,2001-04-13 04:00:00,28079006,20,59,4.78
15989,2001-04-14 04:00:00,28079006,20,59,6.57
15990,2001-04-15 04:00:00,28079006,20,59,8.05
15991,2001-04-16 04:00:00,28079006,20,59,29.55
15992,2001-04-17 04:00:00,28079006,20,59,18.85
15993,2001-04-18 04:00:00,28079006,20,59,22.42
15994,2001-04-19 04:00:00,28079006,20,59,24.57
15995,2001-04-20 04:00:00,28079006,20,59,13.69
15996,2001-04-21 04:00:00,28079006,20,59,11.12
15997,2001-04-22 04:00:00,28079006,20,59,14.33
15998,2001-04-23 04:00:00,28079006,20,59,15.42
15999,2001-04-24 04:00:00,28079006,20,59,16.6
16000,2001-04-25 04:00:00,28079006,20,59,18.45
16001,2001-04-26 04:00:00,28079006,20,59,19.37
16002,2001-04-27 04:00:00,28079006,20,59,21.52
16003,2001-04-28 04:00:00,28079006,20,59,15.15
16004,2001-04-29 04:00:00,28079006,20,59,22.6
16005,2001-04-30 04:00:00,28079006,20,59,13.38
16006,2001-05-01 04:00:00,28079006,20,59,8.17
16007,2001-05-02 04:00:00,28079006,20,59,14.34
16008,2001-05-03 04:00:00,28079006,20,59,21.44
